IDADE;SEXO;ANO;SIGLA;LOCAL;nMx;nAx;nqx;lx;ndx;nLx;Sx;Tx;ex
85;Mulheres;2022;AL;Alagoas;0,13553;2,47481;0,50485;35.876;18.112;133.643;0,33497;200.959;5,6
90;Mulheres;2022;AL;Alagoas;0,26389;3,78947;1;17.764;17.764;67.316; -   ;67.316;3,79
0;Homens;2022;AL;Alagoas;0,01447;0,08356;0,01428;100.000;1.428;98.691;0,98471;6.997.454;69,97
1;Homens;2022;AL;Alagoas;0,00066;1,60995;0,00265;98.572;261;393.664;0,99771;6.898.763;69,99
5;Homens;2022;AL;Alagoas;0,00025;2,31961;0,00124;98.311;122;491.228;0,99883;6.505.098;66,17
10;Homens;2022;AL;Alagoas;0,00029;2,94479;0,00146;98.189;143;490.651;0,9939;6.013.870;61,25
15;Homens;2022;AL;Alagoas;0,00211;2,49561;0,01048;98.046;1.028;487.656;0,98624;5.523.219;56,33
20;Homens;2022;AL;Alagoas;0,00359;2,59514;0,01778;97.018;1.725;480.944;0,98214;5.035.563;51,9
25;Homens;2022;AL;Alagoas;0,00345;2,47294;0,01709;95.294;1.629;472.352;0,98347;4.554.618;47,8
30;Homens;2022;AL;Alagoas;0,00326;2,50458;0,01617;93.665;1.514;464.546;0,98308;4.082.266;43,58
35;Homens;2022;AL;Alagoas;0,00364;2,55443;0,01805;92.151;1.663;456.686;0,9804;3.617.721;39,26
40;Homens;2022;AL;Alagoas;0,00439;2,60637;0,02172;90.487;1.966;447.732;0,97396;3.161.035;34,93
45;Homens;2022;AL;Alagoas;0,00634;2,63611;0,03123;88.522;2.765;436.073;0,96284;2.713.302;30,65
50;Homens;2022;AL;Alagoas;0,00899;2,6373;0,04401;85.757;3.774;419.867;0,946;2.277.229;26,55
55;Homens;2022;AL;Alagoas;0,01341;2,6116;0,06496;81.983;5.326;397.193;0,92636;1.857.362;22,66
60;Homens;2022;AL;Alagoas;0,01756;2,626;0,0843;76.657;6.463;367.942;0,89133;1.460.169;19,05
65;Homens;2022;AL;Alagoas;0,02926;2,60218;0,13673;70.194;9.597;327.958;0,84492;1.092.227;15,56
70;Homens;2022;AL;Alagoas;0,03843;2,56938;0,17575;60.597;10.650;277.098;0,78626;764.269;12,61
75;Homens;2022;AL;Alagoas;0,05996;2,5611;0,26156;49.947;13.064;217.872;0,6858;487.171;9,75
80;Homens;2022;AL;Alagoas;0,09387;2,50473;0,38026;36.883;14.025;149.417;0,54254;269.299;7,3
85;Homens;2022;AL;Alagoas;0,15682;2,38663;0,55616;22.858;12.712;81.065;0,32379;119.882;5,24
90;Homens;2022;AL;Alagoas;0,26136;3,82621;1;10.145;10.145;38.817; -   ;38.817;3,83
0;Ambos;2022;AL;Alagoas;0,01281;0,08334;0,01267;100.000;1.267;98.839;0,98621;7.338.742;73,39
1;Ambos;2022;AL;Alagoas;0,00069;1,56046;0,00277;98.733;273;394.268;0,99773;7.239.903;73,33
5;Ambos;2022;AL;Alagoas;0,00024;2,31752;0,00118;98.460;117;491.989;0,99881;6.845.636;69,53
10;Ambos;2022;AL;Alagoas;0,0003;2,86202;0,00151;98.344;148;491.401;0,99631;6.353.647;64,61
15;Ambos;2022;AL;Alagoas;0,00135;2,9017;0,00674;98.195;662;489.588;0,99103;5.862.245;59,7
20;Ambos;2022;AL;Alagoas;0,00211;2,58253;0,01048;97.534;1.022;485.199;0,9895;5.372.657;55,09
25;Ambos;2022;AL;Alagoas;0,00205;2,50332;0,0102;96.512;985;480.102;0,98955;4.887.459;50,64
30;Ambos;2022;AL;Alagoas;0,00218;2,53971;0,01086;95.527;1.037;475.084;0,98838;4.407.357;46,14
35;Ambos;2022;AL;Alagoas;0,00254;2,57554;0,0126;94.490;1.191;469.562;0,98594;3.932.273;41,62
40;Ambos;2022;AL;Alagoas;0,00322;2,6274;0,01597;93.299;1.490;462.959;0,98042;3.462.711;37,11
45;Ambos;2022;AL;Alagoas;0,00483;2,65022;0,02387;91.809;2.191;453.894;0,97128;2.999.752;32,67
50;Ambos;2022;AL;Alagoas;0,00695;2,64033;0,03418;89.617;3.063;440.859;0,95864;2.545.858;28,41
55;Ambos;2022;AL;Alagoas;0,01015;2,63505;0,04956;86.554;4.290;422.627;0,94063;2.104.999;24,32
60;Ambos;2022;AL;Alagoas;0,0147;2,64127;0,07105;82.265;5.845;397.536;0,91068;1.682.372;20,45
65;Ambos;2022;AL;Alagoas;0,02317;2,60711;0,10974;76.419;8.386;362.029;0,87455;1.284.836;16,81
70;Ambos;2022;AL;Alagoas;0,031;2,60002;0,14426;68.033;9.814;316.611;0,81909;922.806;13,56
75;Ambos;2022;AL;Alagoas;0,05105;2,60075;0,22738;58.219;13.238;259.333;0,71913;606.195;10,41
80;Ambos;2022;AL;Alagoas;0,08376;2,54101;0,34727;44.981;15.621;186.494;0,5755;346.862;7,71
85;Ambos;2022;AL;Alagoas;0,14362;2,43912;0,525;29.360;15.414;107.328;0,33074;160.368;5,46
90;Ambos;2022;AL;Alagoas;0,26294;3,80319;1;13.946;13.946;53.040; -   ;53.040;3,8
0;Mulheres;2023;AL;Alagoas;0,01367;0,09051;0,0135;100.000;1.350;98.772;0,98566;7.738.500;77,39
1;Mulheres;2023;AL;Alagoas;0,00055;1,50202;0,00219;98.650;216;394.059;0,99776;7.639.728;77,44
5;Mulheres;2023;AL;Alagoas;0,00034;2,33623;0,00168;98.433;165;491.727;0,99859;7.245.670;73,61
10;Mulheres;2023;AL;Alagoas;0,00026;2,59265;0,0013;98.268;128;491.033;0,9981;6.753.942;68,73
15;Mulheres;2023;AL;Alagoas;0,00053;2,65922;0,00262;98.140;258;490.098;0,99725;6.262.910;63,82
20;Mulheres;2023;AL;Alagoas;0,00056;2,59951;0,00281;97.882;275;488.752;0,99655;5.772.812;58,98
25;Mulheres;2023;AL;Alagoas;0,00085;2,65615;0,00425;97.607;415;487.063;0,99485;5.284.061;54,14
30;Mulheres;2023;AL;Alagoas;0,0012;2,58911;0,00599;97.192;582;484.556;0,99377;4.796.998;49,36
35;Mulheres;2023;AL;Alagoas;0,00132;2,62879;0,00659;96.610;637;481.538;0,9914;4.312.441;44,64
40;Mulheres;2023;AL;Alagoas;0,00226;2,71372;0,01124;95.973;1.079;477.396;0,98513;3.830.904;39,92
45;Mulheres;2023;AL;Alagoas;0,00377;2,65073;0,01871;94.894;1.775;470.297;0,97872;3.353.508;35,34
50;Mulheres;2023;AL;Alagoas;0,00484;2,619;0,02392;93.118;2.227;460.288;0,97132;2.883.211;30,96
55;Mulheres;2023;AL;Alagoas;0,00701;2,65113;0,0345;90.891;3.136;447.089;0,95733;2.422.922;26,66
60;Mulheres;2023;AL;Alagoas;0,01072;2,65435;0,05229;87.755;4.589;428.011;0,93512;1.975.833;22,52
65;Mulheres;2023;AL;Alagoas;0,01638;2,62205;0,07882;83.166;6.555;400.242;0,90841;1.547.822;18,61
70;Mulheres;2023;AL;Alagoas;0,02269;2,64011;0,10768;76.611;8.249;363.586;0,85893;1.147.580;14,98
75;Mulheres;2023;AL;Alagoas;0,04026;2,65305;0,18393;68.361;12.574;312.296;0,76292;783.994;11,47
80;Mulheres;2023;AL;Alagoas;0,07075;2,5866;0,30215;55.787;16.856;238.256;0,62382;471.698;8,46
85;Mulheres;2023;AL;Alagoas;0,12379;2,49838;0,4726;38.931;18.399;148.628;0,36332;233.442;6
90;Mulheres;2023;AL;Alagoas;0,24209;4,13076;1;20.532;20.532;84.813; -   ;84.813;4,13
0;Homens;2023;AL;Alagoas;0,01438;0,08329;0,01419;100.000;1.419;98.699;0,98489;7.080.274;70,8
1;Homens;2023;AL;Alagoas;0,00062;1,61023;0,00247;98.581;243;393.744;0,99784;6.981.575;70,82
5;Homens;2023;AL;Alagoas;0,00024;2,37078;0,00121;98.338;119;491.377;0,99871;6.587.831;66,99
10;Homens;2023;AL;Alagoas;0,00034;2,92466;0,00171;98.219;168;490.746;0,99525;6.096.453;62,07
15;Homens;2023;AL;Alagoas;0,00187;2,98411;0,0093;98.051;912;488.415;0,98612;5.605.708;57,17
20;Homens;2023;AL;Alagoas;0,00357;2,6412;0,01771;97.139;1.720;481.637;0,98114;5.117.292;52,68
25;Homens;2023;AL;Alagoas;0,00381;2,47838;0,01887;95.419;1.800;472.554;0,98228;4.635.655;48,58
30;Homens;2023;AL;Alagoas;0,00334;2,48129;0,01658;93.618;1.552;464.182;0,98309;4.163.101;44,47
35;Homens;2023;AL;Alagoas;0,0036;2,56636;0,01785;92.066;1.643;456.331;0,97957;3.698.919;40,18
40;Homens;2023;AL;Alagoas;0,00477;2,60427;0,02357;90.423;2.131;447.009;0,97309;3.242.587;35,86
45;Homens;2023;AL;Alagoas;0,00623;2,6088;0,03069;88.292;2.710;434.979;0,96408;2.795.579;31,66
50;Homens;2023;AL;Alagoas;0,00855;2,6147;0,04192;85.582;3.587;419.353;0,95113;2.360.600;27,58
55;Homens;2023;AL;Alagoas;0,01177;2,63246;0,05725;81.995;4.694;398.860;0,9288;1.941.247;23,68
60;Homens;2023;AL;Alagoas;0,01817;2,61685;0,08709;77.301;6.732;370.460;0,89859;1.542.387;19,95
65;Homens;2023;AL;Alagoas;0,02473;2,5766;0,11666;70.569;8.233;332.892;0,86602;1.171.927;16,61
70;Homens;2023;AL;Alagoas;0,03361;2,58647;0,15545;62.336;9.690;288.292;0,81029;839.036;13,46
75;Homens;2023;AL;Alagoas;0,05242;2,58017;0,23258;52.646;12.245;233.600;0,71737;550.743;10,46
80;Homens;2023;AL;Alagoas;0,08342;2,53707;0,346;40.401;13.979;167.578;0,57431;317.144;7,85
85;Homens;2023;AL;Alagoas;0,14421;2,41554;0,52529;26.423;13.880;96.242;0,35652;149.565;5,66
90;Homens;2023;AL;Alagoas;0,23523;4,25119;1;12.543;12.543;53.323; -   ;53.323;4,25
0;Ambos;2023;AL;Alagoas;0,01403;0,08683;0,01385;100.000;1.385;98.735;0,98526;7.413.190;74,13
1;Ambos;2023;AL;Alagoas;0,00058;1,55768;0,00233;98.615;230;393.897;0,9978;7.314.455;74,17
5;Ambos;2023;AL;Alagoas;0,00029;2,35555;0,00144;98.385;142;491.549;0,99866;6.920.558;70,34
10;Ambos;2023;AL;Alagoas;0,0003;2,79888;0,00151;98.243;149;490.888;0,99661;6.429.010;65,44
15;Ambos;2023;AL;Alagoas;0,00121;2,89816;0,00605;98.094;594;489.223;0,9916;5.938.122;60,53
20;Ambos;2023;AL;Alagoas;0,00207;2,62765;0,01032;97.500;1.006;485.116;0,98892;5.448.899;55,89
25;Ambos;2023;AL;Alagoas;0,00229;2,50942;0,01137;96.495;1.097;479.741;0,98879;4.963.783;51,44
30;Ambos;2023;AL;Alagoas;0,00222;2,50551;0,01104;95.398;1.053;474.362;0,98871;4.484.042;47
35;Ambos;2023;AL;Alagoas;0,0024;2,58677;0,01193;94.345;1.126;469.006;0,98578;4.009.680;42,5
40;Ambos;2023;AL;Alagoas;0,00345;2,64239;0,0171;93.219;1.594;462.335;0,97943;3.540.674;37,98
45;Ambos;2023;AL;Alagoas;0,00492;2,62373;0,02433;91.625;2.229;452.827;0,97189;3.078.339;33,6
50;Ambos;2023;AL;Alagoas;0,00656;2,61637;0,03229;89.396;2.887;440.098;0,96198;2.625.512;29,37
55;Ambos;2023;AL;Alagoas;0,00919;2,64027;0,04496;86.509;3.890;423.365;0,94424;2.185.414;25,26
60;Ambos;2023;AL;Alagoas;0,0141;2,63394;0,06822;82.619;5.636;399.759;0,91846;1.762.049;21,33
65;Ambos;2023;AL;Alagoas;0,02012;2,59734;0,09597;76.983;7.388;367.162;0,88933;1.362.290;17,7
70;Ambos;2023;AL;Alagoas;0,02751;2,61276;0,12908;69.595;8.983;326.528;0,83728;995.128;14,3
75;Ambos;2023;AL;Alagoas;0,04552;2,61668;0,20533;60.612;12.445;273.397;0,74333;668.600;11,03
80;Ambos;2023;AL;Alagoas;0,07593;2,56295;0,32038;48.166;15.431;203.225;0,60395;395.203;8,2
85;Ambos;2023;AL;Alagoas;0,13158;2,4652;0,49336;32.735;16.150;122.738;0,36067;191.978;5,86
90;Ambos;2023;AL;Alagoas;0,23953;4,17493;1;16.585;16.585;69.241; -   ;69.241;4,17
0;Mulheres;2019;SE;Sergipe;0,01568;0,09638;0,01546;100.000;1.546;98.603;0,98414;7.938.726;79,39
1;Mulheres;2019;SE;Sergipe;0,00035;1,49884;0,00142;98.454;139;393.467;0,99852;7.840.123;79,63
5;Mulheres;2019;SE;Sergipe;0,00018;2,42524;0,00091;98.315;90;491.342;0,99897;7.446.656;75,74
10;Mulheres;2019;SE;Sergipe;0,00025;2,67417;0,00126;98.225;124;490.836;0,99834;6.955.314;70,81
15;Mulheres;2019;SE;Sergipe;0,00042;2,66327;0,00211;98.101;207;490.022;0,99752;6.464.477;65,9
20;Mulheres;2019;SE;Sergipe;0,00056;2,54822;0,00277;97.894;271;488.806;0,9973;5.974.455;61,03
25;Mulheres;2019;SE;Sergipe;0,00053;2,58146;0,00267;97.623;261;487.484;0,9967;5.485.650;56,19
30;Mulheres;2019;SE;Sergipe;0,00083;2,66847;0,00412;97.362;401;485.876;0,99495;4.998.166;51,34
35;Mulheres;2019;SE;Sergipe;0,00121;2,63809;0,00604;96.961;585;483.424;0,99302;4.512.290;46,54
40;Mulheres;2019;SE;Sergipe;0,00162;2,64874;0,00807;96.376;778;480.051;0,98998;4.028.866;41,8
45;Mulheres;2019;SE;Sergipe;0,00251;2,69708;0,01249;95.598;1.194;475.240;0,98333;3.548.816;37,12
50;Mulheres;2019;SE;Sergipe;0,00428;2,64843;0,02119;94.404;2.000;467.316;0,9764;3.073.576;32,56
55;Mulheres;2019;SE;Sergipe;0,00535;2,65079;0,0264;92.404;2.439;456.288;0,96504;2.606.259;28,21
60;Mulheres;2019;SE;Sergipe;0,00931;2,68693;0,04558;89.964;4.100;440.337;0,94278;2.149.972;23,9
65;Mulheres;2019;SE;Sergipe;0,01439;2,62743;0,06959;85.864;5.975;415.142;0,9193;1.709.635;19,91
70;Mulheres;2019;SE;Sergipe;0,01982;2,64696;0,0947;79.888;7.566;381.640;0,87498;1.294.493;16,2
75;Mulheres;2019;SE;Sergipe;0,03553;2,66675;0,16406;72.323;11.865;333.929;0,78663;912.853;12,62
80;Mulheres;2019;SE;Sergipe;0,06297;2,60525;0,27358;60.457;16.540;262.678;0,65382;578.925;9,58
85;Mulheres;2019;SE;Sergipe;0,11053;2,47973;0,43225;43.917;18.983;171.743;0,45693;316.247;7,2
90;Mulheres;2019;SE;Sergipe;0,17255;5,79552;1;24.934;24.934;144.504; -   ;144.504;5,8
0;Homens;2019;SE;Sergipe;0,0182;0,09397;0,0179;100.000;1.790;98.378;0,98132;7.154.120;71,54
1;Homens;2019;SE;Sergipe;0,00059;1,59904;0,00236;98.210;231;392.284;0,99771;7.055.742;71,84
5;Homens;2019;SE;Sergipe;0,00028;2,40561;0,00139;97.978;137;489.538;0,99853;6.663.458;68,01
10;Homens;2019;SE;Sergipe;0,00038;2,92876;0,00192;97.842;188;488.820;0,99444;6.173.920;63,1
15;Homens;2019;SE;Sergipe;0,00219;2,96574;0,01091;97.654;1.066;486.102;0,98471;5.685.100;58,22
20;Homens;2019;SE;Sergipe;0,00368;2,5714;0,01821;96.588;1.759;478.669;0,98251;5.198.998;53,83
25;Homens;2019;SE;Sergipe;0,0032;2,44595;0,01589;94.829;1.507;470.297;0,98504;4.720.328;49,78
30;Homens;2019;SE;Sergipe;0,00293;2,53041;0,01453;93.322;1.356;463.262;0,98348;4.250.031;45,54
35;Homens;2019;SE;Sergipe;0,00382;2,57413;0,01891;91.966;1.739;455.610;0,97976;3.786.769;41,18
40;Homens;2019;SE;Sergipe;0,00434;2,55133;0,02148;90.227;1.938;446.387;0,97694;3.331.159;36,92
45;Homens;2019;SE;Sergipe;0,0051;2,5964;0,0252;88.289;2.225;436.096;0,97009;2.884.772;32,67
50;Homens;2019;SE;Sergipe;0,00726;2,63205;0,03567;86.064;3.070;423.050;0,95749;2.448.677;28,45
55;Homens;2019;SE;Sergipe;0,01034;2,63491;0,05046;82.994;4.188;405.065;0,93868;2.025.627;24,41
60;Homens;2019;SE;Sergipe;0,01538;2,63892;0,0742;78.806;5.847;380.225;0,90829;1.620.562;20,56
65;Homens;2019;SE;Sergipe;0,02349;2,60343;0,11118;72.959;8.111;345.356;0,87186;1.240.336;17
70;Homens;2019;SE;Sergipe;0,03195;2,59519;0,14837;64.848;9.621;301.101;0,8168;894.980;13,8
75;Homens;2019;SE;Sergipe;0,05106;2,59555;0,22737;55.226;12.557;245.940;0,71794;593.879;10,75
80;Homens;2019;SE;Sergipe;0,08423;2,52702;0,34854;42.670;14.872;176.571;0,58285;347.939;8,15
85;Homens;2019;SE;Sergipe;0,13494;2,40235;0,49959;27.798;13.888;102.914;0,39946;171.369;6,16
90;Homens;2019;SE;Sergipe;0,2032;4,92117;1;13.910;13.910;68.455; -   ;68.455;4,92
0;Ambos;2019;SE;Sergipe;0,01697;0,09522;0,01671;100.000;1.671;98.488;0,9827;7.548.958;75,49
1;Ambos;2019;SE;Sergipe;0,00047;1,55101;0,0019;98.329;186;392.859;0,99811;7.450.470;75,77
5;Ambos;2019;SE;Sergipe;0,00023;2,41299;0,00116;98.143;114;490.419;0,99876;7.057.610;71,91
10;Ambos;2019;SE;Sergipe;0,00032;2,86123;0,0016;98.029;157;489.809;0,99632;6.567.192;66,99
15;Ambos;2019;SE;Sergipe;0,00132;2,88913;0,00656;97.872;642;488.005;0,99113;6.077.383;62,1
20;Ambos;2019;SE;Sergipe;0,0021;2,56396;0,01044;97.230;1.015;483.676;0,99004;5.589.378;57,49
25;Ambos;2019;SE;Sergipe;0,00183;2,4677;0,0091;96.215;875;478.857;0,99106;5.105.702;53,07
30;Ambos;2019;SE;Sergipe;0,00183;2,55732;0,00911;95.339;869;474.575;0,98948;4.626.846;48,53
35;Ambos;2019;SE;Sergipe;0,00245;2,59134;0,01218;94.471;1.151;469.581;0,98671;4.152.271;43,95
40;Ambos;2019;SE;Sergipe;0,00291;2,58143;0,01444;93.320;1.347;463.340;0,9838;3.682.689;39,46
45;Ambos;2019;SE;Sergipe;0,00373;2,6312;0,01849;91.972;1.700;455.834;0,97711;3.219.349;35
50;Ambos;2019;SE;Sergipe;0,00567;2,63797;0,02796;90.272;2.524;445.399;0,96759;2.763.515;30,61
55;Ambos;2019;SE;Sergipe;0,00765;2,64238;0,0376;87.748;3.299;430.963;0,95274;2.318.116;26,42
60;Ambos;2019;SE;Sergipe;0,01212;2,65842;0,05891;84.449;4.975;410.597;0,92691;1.887.153;22,35
65;Ambos;2019;SE;Sergipe;0,01848;2,61413;0,08852;79.474;7.035;380.587;0,89779;1.476.556;18,58
70;Ambos;2019;SE;Sergipe;0,02521;2,61888;0,11891;72.440;8.614;341.687;0,84924;1.095.969;15,13
75;Ambos;2019;SE;Sergipe;0,04208;2,62894;0,19132;63.826;12.211;290.175;0,75796;754.282;11,82
80;Ambos;2019;SE;Sergipe;0,0713;2,56862;0,30385;51.614;15.683;219.941;0,62613;464.107;8,99
85;Ambos;2019;SE;Sergipe;0,11935;2,44788;0,45741;35.932;16.436;137.712;0,43599;244.165;6,8
90;Ambos;2019;SE;Sergipe;0,18314;5,46028;1;19.496;19.496;106.453; -   ;106.453;5,46
0;Mulheres;2020;SE;Sergipe;0,01358;0,09025;0,01342;100.000;1.342;98.779;0,98575;7.827.048;78,27
1;Mulheres;2020;SE;Sergipe;0,00055;1,50216;0,00218;98.658;215;394.096;0,99816;7.728.269;78,33
5;Mulheres;2020;SE;Sergipe;0,00018;2,21827;0,00091;98.443;90;491.966;0,99924;7.334.173;74,5
10;Mulheres;2020;SE;Sergipe;0,00015;2,63802;0,00076;98.353;74;491.592;0,99881;6.842.206;69,57
15;Mulheres;2020;SE;Sergipe;0,00035;2,768;0,00177;98.279;174;491.007;0,99772;6.350.615;64,62
20;Mulheres;2020;SE;Sergipe;0,00055;2,63202;0,00274;98.105;269;489.888;0,99694;5.859.608;59,73
25;Mulheres;2020;SE;Sergipe;0,00067;2,59075;0,00335;97.836;328;488.389;0,99627;5.369.721;54,89
30;Mulheres;2020;SE;Sergipe;0,00086;2,66428;0,00427;97.508;416;486.567;0,99425;4.881.332;50,06
35;Mulheres;2020;SE;Sergipe;0,00149;2,65981;0,00743;97.092;721;483.770;0,99165;4.394.765;45,26
40;Mulheres;2020;SE;Sergipe;0,00187;2,63504;0,0093;96.370;897;479.731;0,98848;3.910.995;40,58
45;Mulheres;2020;SE;Sergipe;0,0029;2,70157;0,01443;95.474;1.377;474.203;0,9806;3.431.264;35,94
50;Mulheres;2020;SE;Sergipe;0,00506;2,67307;0,02502;94.096;2.354;465.003;0,97049;2.957.062;31,43
55;Mulheres;2020;SE;Sergipe;0,00701;2,65307;0,0345;91.742;3.165;451.282;0,95597;2.492.059;27,16
60;Mulheres;2020;SE;Sergipe;0,01132;2,65163;0,05515;88.577;4.885;431.414;0,93357;2.040.777;23,04
65;Mulheres;2020;SE;Sergipe;0,01626;2,60208;0,07826;83.692;6.549;402.757;0,9108;1.609.362;19,23
70;Mulheres;2020;SE;Sergipe;0,02175;2,63282;0,1034;77.143;7.977;366.832;0,86518;1.206.605;15,64
75;Mulheres;2020;SE;Sergipe;0,03824;2,65535;0,17545;69.166;12.135;317.377;0,77351;839.773;12,14
80;Mulheres;2020;SE;Sergipe;0,06719;2,59558;0,28921;57.031;16.494;245.495;0,63475;522.396;9,16
85;Mulheres;2020;SE;Sergipe;0,11844;2,46128;0,4553;40.537;18.457;155.828;0,43725;276.902;6,83
90;Mulheres;2020;SE;Sergipe;0,18237;5,48338;1;22.080;22.080;121.074; -   ;121.074;5,48
0;Homens;2020;SE;Sergipe;0,01817;0,09389;0,01788;100.000;1.788;98.380;0,98167;6.939.050;69,39
1;Homens;2020;SE;Sergipe;0,00042;1,59912;0,00167;98.212;164;392.456;0,99838;6.840.670;69,65
5;Homens;2020;SE;Sergipe;0,00016;2,48414;0,00081;98.048;80;490.042;0,99862;6.448.214;65,77
10;Homens;2020;SE;Sergipe;0,00039;2,49919;0,00194;97.969;190;489.367;0,99427;5.958.173;60,82
15;Homens;2020;SE;Sergipe;0,00233;2,9488;0,01161;97.778;1.135;486.563;0,98491;5.468.805;55,93
20;Homens;2020;SE;Sergipe;0,00343;2,57242;0,01703;96.643;1.646;479.222;0,9828;4.982.242;51,55
25;Homens;2020;SE;Sergipe;0,00342;2,51027;0,01694;94.998;1.610;470.981;0,98229;4.503.020;47,4
30;Homens;2020;SE;Sergipe;0,00373;2,51019;0,01849;93.388;1.727;462.641;0,98165;4.032.039;43,18
35;Homens;2020;SE;Sergipe;0,00373;2,54399;0,01846;91.661;1.692;454.151;0,9793;3.569.398;38,94
40;Homens;2020;SE;Sergipe;0,00479;2,60506;0,02366;89.969;2.128;444.749;0,97263;3.115.247;34,63
45;Homens;2020;SE;Sergipe;0,00647;2,63265;0,03187;87.841;2.799;432.579;0,96093;2.670.498;30,4
50;Homens;2020;SE;Sergipe;0,00965;2,62416;0,04717;85.042;4.012;415.679;0,94567;2.237.920;26,32
55;Homens;2020;SE;Sergipe;0,01293;2,62792;0,06274;81.030;5.084;393.093;0,92151;1.822.241;22,49
60;Homens;2020;SE;Sergipe;0,0203;2,62064;0,0968;75.947;7.352;362.241;0,88616;1.429.148;18,82
65;Homens;2020;SE;Sergipe;0,02827;2,57879;0,13229;68.595;9.074;321.004;0,8464;1.066.907;15,55
70;Homens;2020;SE;Sergipe;0,0393;2,57397;0,1794;59.521;10.678;271.697;0,78504;745.904;12,53
75;Homens;2020;SE;Sergipe;0,05973;2,57303;0,26084;48.842;12.740;213.293;0,67369;474.206;9,71
80;Homens;2020;SE;Sergipe;0,1014;2,47306;0,4036;36.102;14.571;143.693;0,5442;260.914;7,23
85;Homens;2020;SE;Sergipe;0,14469;2,39619;0,52547;21.532;11.314;78.198;0,3329;117.221;5,44
90;Homens;2020;SE;Sergipe;0,26183;3,8193;1;10.217;10.217;39.023; -   ;39.023;3,82
0;Ambos;2020;SE;Sergipe;0,01593;0,09226;0,0157;100.000;1.570;98.575;0,98366;7.377.163;73,77
1;Ambos;2020;SE;Sergipe;0,00048;1,55336;0,00192;98.430;189;393.257;0,99827;7.278.588;73,95
5;Ambos;2020;SE;Sergipe;0,00017;2,3757;0,00086;98.241;85;490.983;0,99903;6.885.331;70,09
10;Ambos;2020;SE;Sergipe;0,00027;2,92916;0,00136;98.156;134;490.504;0,99638;6.394.348;65,14
15;Ambos;2020;SE;Sergipe;0,00136;2,91007;0,00676;98.022;663;488.727;0,9913;5.903.844;60,23
20;Ambos;2020;SE;Sergipe;0,00198;2,57726;0,00985;97.360;959;484.474;0,98998;5.415.117;55,62
25;Ambos;2020;SE;Sergipe;0,002;2,52068;0,00997;96.400;961;479.618;0,98953;4.930.644;51,15
30;Ambos;2020;SE;Sergipe;0,00223;2,54575;0,01109;95.439;1.059;474.596;0,9882;4.451.026;46,64
35;Ambos;2020;SE;Sergipe;0,00255;2,57296;0,01269;94.380;1.197;468.994;0,98579;3.976.430;42,13
40;Ambos;2020;SE;Sergipe;0,00325;2,61505;0,01612;93.183;1.502;462.331;0,98097;3.507.437;37,64
45;Ambos;2020;SE;Sergipe;0,00458;2,65627;0,02266;91.681;2.078;453.533;0,97134;3.045.106;33,21
50;Ambos;2020;SE;Sergipe;0,0072;2,64213;0,0354;89.603;3.172;440.534;0,95892;2.591.573;28,92
55;Ambos;2020;SE;Sergipe;0,00974;2,63898;0,04761;86.431;4.115;422.438;0,9399;2.151.039;24,89
60;Ambos;2020;SE;Sergipe;0,01547;2,63422;0,0746;82.316;6.141;397.051;0,91167;1.728.601;21
65;Ambos;2020;SE;Sergipe;0,02165;2,58956;0,1029;76.175;7.839;361.980;0,8815;1.331.549;17,48
70;Ambos;2020;SE;Sergipe;0,02952;2,60135;0,13785;68.336;9.420;319.087;0,82943;969.569;14,19
75;Ambos;2020;SE;Sergipe;0,04732;2,61069;0,21257;58.916;12.524;264.659;0,73138;650.482;11,04
80;Ambos;2020;SE;Sergipe;0,08061;2,53918;0,33633;46.393;15.603;193.567;0,59872;385.823;8,32
85;Ambos;2020;SE;Sergipe;0,12788;2,4322;0,48133;30.790;14.820;115.893;0,3972;192.256;6,24
90;Ambos;2020;SE;Sergipe;0,20913;4,7818;1;15.970;15.970;76.363; -   ;76.363;4,78
0;Mulheres;2021;SE;Sergipe;0,01355;0,09016;0,01339;100.000;1.339;98.782;0,98589;7.755.962;77,56
1;Mulheres;2021;SE;Sergipe;0,00049;1,50221;0,00196;98.661;193;394.164;0,99815;7.657.180;77,61
5;Mulheres;2021;SE;Sergipe;0,00023;2,29113;0,00116;98.469;114;492.033;0,99902;7.263.016;73,76
10;Mulheres;2021;SE;Sergipe;0,00019;2,62625;0,00095;98.354;93;491.549;0,99853;6.770.983;68,84
15;Mulheres;2021;SE;Sergipe;0,00043;2,71997;0,00213;98.261;210;490.827;0,99754;6.279.434;63,91
20;Mulheres;2021;SE;Sergipe;0,00055;2,62366;0,00273;98.051;268;489.620;0,99672;5.788.607;59,04
25;Mulheres;2021;SE;Sergipe;0,00078;2,61779;0,00388;97.784;380;488.014;0,99569;5.298.987;54,19
30;Mulheres;2021;SE;Sergipe;0,00097;2,64406;0,00484;97.404;471;485.911;0,99382;4.810.972;49,39
35;Mulheres;2021;SE;Sergipe;0,00157;2,67946;0,00781;96.933;757;482.908;0,99045;4.325.062;44,62
40;Mulheres;2021;SE;Sergipe;0,00233;2,68258;0,01159;96.176;1.114;478.296;0,98495;3.842.154;39,95
45;Mulheres;2021;SE;Sergipe;0,00386;2,68362;0,01911;95.061;1.817;471.098;0,9762;3.363.858;35,39
