Region;Period;Cause_death;Sex;Age.Group;obitos_corrigidos1;obitos_corrigidos2;Pop_ajustada;Pop_ajustada;nmx_cause_ajustado.1;nmx_cause_ajustado.2
AR;2019/2022;All_other_causes;Female;50;629,5964923;696,3426826;1215984,229;1235802;0,000517767;0,000563474
AR;2019/2022;All_causes;Female;50;4135,542793;4743,23207;1215984,229;1235802;0,003400984;0,003838181
AR;2019/2022;Infec_parasit;Female;55;264,4530387;330,0341965;1104488,988;1120913;0,000239435;0,000294433
AR;2019/2022;Covid;Female;55;0;321,3963312;1104488,988;1120913;0;0,000286727
AR;2019/2022;Neoplasms;Female;55;2567,020854;2367,001041;1104488,988;1120913;0,002324171;0,002111672
AR;2019/2022;Circulatory;Female;55;1196,261082;1184,94194;1104488,988;1120913;0,00108309;0,001057122
AR;2019/2022;Respiratory;Female;55;703,6887174;800,2344613;1104488,988;1120913;0,000637117;0,000713913
AR;2019/2022;Pregnancy;Female;55;0;0;1104488,988;1120913;0;0
AR;2019/2022;External_causes;Female;55;183,6980492;183,7031973;1104488,988;1120913;0,000166319;0,000163887
AR;2019/2022;Undefined ;Female;55;289,0047096;339,4407686;1104488,988;1120913;0,000261664;0,000302825
AR;2019/2022;All_other_causes;Female;55;1056,974789;1102,753838;1104488,988;1120913;0,000956981;0,0009838
AR;2019/2022;All_causes;Female;55;6261,10124;6629,505773;1104488,988;1120913;0,005668777;0,00591438
AR;2019/2022;Infec_parasit;Female;60;374,0552486;509,6126736;1012569,966;1032491;0,000369412;0,000493576
AR;2019/2022;Covid;Female;60;0;512,6321545;1012569,966;1032491;0;0,0004965
AR;2019/2022;Neoplasms;Female;60;3195,966081;3160,672004;1012569,966;1032491;0,003156292;0,00306121
AR;2019/2022;Circulatory;Female;60;1945,180835;2133,496476;1012569,966;1032491;0,001921034;0,002066358
AR;2019/2022;Respiratory;Female;60;1220,39729;1434,212451;1012569,966;1032491;0,001205247;0,00138908
AR;2019/2022;Pregnancy;Female;60;0;0;1012569,966;1032491;0;0
AR;2019/2022;External_causes;Female;60;213,9779474;219,225915;1012569,966;1032491;0,000211322;0,000212327
AR;2019/2022;Undefined ;Female;60;494,7198674;501,6514013;1012569,966;1032491;0,000488578;0,000485865
AR;2019/2022;All_other_causes;Female;60;1488,073167;1549,889453;1012569,966;1032491;0,0014696;0,001501117
AR;2019/2022;All_causes;Female;60;8932,370436;10021,39253;1012569,966;1032491;0,008821485;0,009706034
AR;2019/2022;Infec_parasit;Female;65;528,9060773;708,2986633;900630,5447;927117;0,000587262;0,00076398
AR;2019/2022;Covid;Female;65;0;771,9519358;900630,5447;927117;0;0,000832637
AR;2019/2022;Neoplasms;Female;65;3833,953651;3699,127209;900630,5447;927117;0,004256966;0,003989925
AR;2019/2022;Circulatory;Female;65;2924,305452;3256,33664;900630,5447;927117;0,003246953;0,003512325
AR;2019/2022;Respiratory;Female;65;1882,869954;2450,780634;900630,5447;927117;0,002090613;0,002643443
AR;2019/2022;Pregnancy;Female;65;0;0;900630,5447;927117;0;0
AR;2019/2022;External_causes;Female;65;201,8659881;224,300589;900630,5447;927117;0,000224139;0,000241933
AR;2019/2022;Undefined ;Female;65;754,6234083;842,0934701;900630,5447;927117;0,000837883;0,000908293
AR;2019/2022;All_other_causes;Female;65;2054,985602;2193,662767;900630,5447;927117;0,002281719;0,002366112
AR;2019/2022;All_causes;Female;65;12181,51013;14146,55191;900630,5447;927117;0,013525535;0,015258648
AR;2019/2022;Infec_parasit;Female;70;750,121547;1006,326199;770025,4488;796380;0,000974152;0,001263626
AR;2019/2022;Covid;Female;70;0;1159,429756;770025,4488;796380;0;0,001455875
AR;2019/2022;Neoplasms;Female;70;4144,407445;4126,488496;770025,4488;796380;0,005382169;0,005181557
AR;2019/2022;Circulatory;Female;70;4406,060776;4996,187992;770025,4488;796380;0,005721968;0,006273623
AR;2019/2022;Respiratory;Female;70;2697,138327;3591,540398;770025,4488;796380;0,003502661;0,004509832
AR;2019/2022;Pregnancy;Female;70;0;0;770025,4488;796380;0;0
AR;2019/2022;External_causes;Female;70;249,3044953;262,8681111;770025,4488;796380;0,000323761;0,000330079
AR;2019/2022;Undefined ;Female;70;1016,533926;1231,599249;770025,4488;796380;0,00132013;0,001546497
AR;2019/2022;All_other_causes;Female;70;2689,679243;3076,31737;770025,4488;796380;0,003492974;0,003862876
AR;2019/2022;All_causes;Female;70;15953,24576;19450,75757;770025,4488;796380;0,020717816;0,024423965
AR;2019/2022;Infec_parasit;Female;75;893,9116022;1313,285623;601502,3514;617732;0,001486132;0,00212598
AR;2019/2022;Covid;Female;75;0;1455,79522;601502,3514;617732;0;0,002356678
AR;2019/2022;Neoplasms;Female;75;3963,560575;3984,368349;601502,3514;617732;0,006589435;0,006449995
AR;2019/2022;Circulatory;Female;75;5928,026556;6928,354519;601502,3514;617732;0,009855367;0,011215793
AR;2019/2022;Respiratory;Female;75;3553,628023;5044,782205;601502,3514;617732;0,00590792;0,00816662
AR;2019/2022;Pregnancy;Female;75;0;0;601502,3514;617732;0;0
AR;2019/2022;External_causes;Female;75;322,985581;290,2713504;601502,3514;617732;0,000536965;0,000469899
AR;2019/2022;Undefined ;Female;75;1293,496773;1644,134932;601502,3514;617732;0,002150443;0,002661567
AR;2019/2022;All_other_causes;Female;75;3484,95949;3938,701557;601502,3514;617732;0,005793759;0,006376069
AR;2019/2022;All_causes;Female;75;19440,5686;24599,69376;601502,3514;617732;0,032320021;0,039822599
AR;2019/2022;Infec_parasit;Female;80;1084,961326;1325,697521;429155,6693;437679;0,00252813;0,003028926
AR;2019/2022;Covid;Female;80;0;1855,287856;429155,6693;437679;0;0,004238924
AR;2019/2022;Neoplasms;Female;80;3517,471628;3375,853916;429155,6693;437679;0,00819626;0,007713082
AR;2019/2022;Circulatory;Female;80;7931,512553;9169,026639;429155,6693;437679;0,018481668;0,020949204
AR;2019/2022;Respiratory;Female;80;5270,628493;6407,88496;429155,6693;437679;0,012281391;0,014640604
AR;2019/2022;Pregnancy;Female;80;0;0;429155,6693;437679;0;0
AR;2019/2022;External_causes;Female;80;355,2841391;354,2122423;429155,6693;437679;0,000827868;0,000809297
AR;2019/2022;Undefined ;Female;80;1772,160823;2165,812337;429155,6693;437679;0,004129413;0,004948404
AR;2019/2022;All_other_causes;Female;80;4427,986326;4729,219895;429155,6693;437679;0,010317902;0,010805225
AR;2019/2022;All_causes;Female;80;24360,00529;29382,99537;429155,6693;437679;0,056762632;0,067133665
AR;2019/2022;Infec_parasit;Female;85;2419,292818;2846,576551;452336,7712;474903;0,005348433;0,005994017
AR;2019/2022;Covid;Female;85;0;4492,539995;452336,7712;474903;0;0,009459911
AR;2019/2022;Neoplasms;Female;85;4631,68929;4195,546878;452336,7712;474903;0,010239471;0,008834534
AR;2019/2022;Circulatory;Female;85;21968,98293;25910,46331;452336,7712;474903;0,048567758;0,054559485
AR;2019/2022;Respiratory;Female;85;15106,18622;17870,56758;452336,7712;474903;0,033395884;0,037629932
AR;2019/2022;Pregnancy;Female;85;0;0;452336,7712;474903;0;0
AR;2019/2022;External_causes;Female;85;878,1170483;880,9633992;452336,7712;474903;0,00194129;0,001855039
AR;2019/2022;Undefined ;Female;85;4990,348683;6136,96894;452336,7712;474903;0,011032375;0,012922574
AR;2019/2022;All_other_causes;Female;85;10432,54741;10875,43061;452336,7712;474903;0,023063673;0,02290032
AR;2019/2022;All_causes;Female;85;60427,1644;73209,05726;452336,7712;474903;0,133588884;0,154155811
AR;2019/2023;Infec_parasit;Female;0;73,40331492;36,10797179;254983,6759;230491;0,000287875;0,000156657
AR;2019/2023;Covid;Female;0;0;4,011342155;254983,6759;230491;0;1,74035E-05
AR;2019/2023;Neoplasms;Female;0;12,05645802;8,011032359;254983,6759;230491;4,72833E-05;3,47564E-05
AR;2019/2023;Circulatory;Female;0;22,1157511;18,04601246;254983,6759;230491;8,6734E-05;7,82938E-05
AR;2019/2023;Respiratory;Female;0;175,9221794;75,17460451;254983,6759;230491;0,000689935;0,00032615
AR;2019/2023;Pregnancy;Female;0;0;0;254983,6759;230491;0;0
AR;2019/2023;External_causes;Female;0;58,54113656;38,4068355;254983,6759;230491;0,000229588;0,000166631
AR;2019/2023;Undefined ;Female;0;125,4360719;70,12612613;254983,6759;230491;0,000491938;0,000304247
AR;2019/2023;All_other_causes;Female;0;2033,950608;1379,82399;254983,6759;230491;0,007976788;0,005986455
AR;2019/2023;All_causes;Female;0;2501,425519;1629,707915;254983,6759;230491;0,00981014;0,007070592
AR;2019/2023;Infec_parasit;Female;1;39,21546961;34,10171147;1430967,791;1102004;2,74049E-05;3,09452E-05
AR;2019/2023;Covid;Female;1;0;2,005671078;1430967,791;1102004;0;1,82002E-06
AR;2019/2023;Neoplasms;Female;1;42,19760308;39,05378275;1430967,791;1102004;2,94889E-05;3,54389E-05
AR;2019/2023;Circulatory;Female;1;22,1157511;18,04601246;1430967,791;1102004;1,54551E-05;1,63756E-05
AR;2019/2023;Respiratory;Female;1;81,4268373;59,13735555;1430967,791;1102004;5,69033E-05;5,36635E-05
AR;2019/2023;Pregnancy;Female;1;0;0;1430967,791;1102004;0;0
AR;2019/2023;External_causes;Female;1;106,9889737;74,7922586;1430967,791;1102004;7,47669E-05;6,78693E-05
AR;2019/2023;Undefined ;Female;1;55,19187162;17,03063063;1430967,791;1102004;3,85696E-05;1,54542E-05
AR;2019/2023;All_other_causes;Female;1;165,409502;146,7219297;1430967,791;1102004;0,000115593;0,000133141
AR;2019/2023;All_causes;Female;1;512,5460084;390,8893522;1430967,791;1102004;0,000358181;0,000354708
AR;2019/2023;Infec_parasit;Female;5;9,049723757;22,06576998;1804857,474;1786781;5,01409E-06;1,23495E-05
AR;2019/2023;Covid;Female;5;0;1,002835539;1804857,474;1786781;0;5,61253E-07
AR;2019/2023;Neoplasms;Female;5;56,26347077;64,08825888;1804857,474;1786781;3,11734E-05;3,5868E-05
AR;2019/2023;Circulatory;Female;5;16,08418262;17,04345621;1804857,474;1786781;8,91161E-06;9,53864E-06
AR;2019/2023;Respiratory;Female;5;24,12647031;37,08613823;1804857,474;1786781;1,33675E-05;2,07558E-05
AR;2019/2023;Pregnancy;Female;5;0;0;1804857,474;1786781;0;0
AR;2019/2023;External_causes;Female;5;58,54113656;61,65307803;1804857,474;1786781;3,24353E-05;3,45051E-05
AR;2019/2023;Undefined ;Female;5;11,03837432;14,02522523;1804857,474;1786781;6,11593E-06;7,84944E-06
AR;2019/2023;All_other_causes;Female;5;79,15966151;69,68742956;1804857,474;1786781;4,38592E-05;3,90017E-05
AR;2019/2023;All_causes;Female;5;254,2630198;286,6521916;1804857,474;1786781;0,000140877;0,000160429
AR;2019/2023;Infec_parasit;Female;10;12,06629834;26,07770137;1809306,196;1827384;6,66902E-06;1,42705E-05
AR;2019/2023;Covid;Female;10;0;1,002835539;1809306,196;1827384;0;5,48782E-07
AR;2019/2023;Neoplasms;Female;10;56,26347077;56,07722652;1809306,196;1827384;3,10967E-05;3,06872E-05
AR;2019/2023;Circulatory;Female;10;17,08944403;19,0485687;1809306,196;1827384;9,4453E-06;1,0424E-05
AR;2019/2023;Respiratory;Female;10;31,16335749;40,09312241;1809306,196;1827384;1,72239E-05;2,19402E-05
AR;2019/2023;Pregnancy;Female;10;1;1;1809306,196;1827384;5,52698E-07;5,4723E-07
AR;2019/2023;External_causes;Female;10;106,9889737;110,1669755;1809306,196;1827384;5,91326E-05;6,02867E-05
AR;2019/2023;Undefined ;Female;10;15,05232862;15,02702703;1809306,196;1827384;8,31939E-06;8,22325E-06
AR;2019/2023;All_other_causes;Female;10;123,1783016;102,3502874;1809306,196;1827384;6,80804E-05;5,60092E-05
AR;2019/2023;All_causes;Female;10;362,8021746;370,8437444;1809306,196;1827384;0,00020052;0,000202937
AR;2019/2023;Infec_parasit;Female;15;25,13812155;38,11364287;1773429,468;1777743;1,41749E-05;2,14393E-05
AR;2019/2023;Covid;Female;15;0;2,005671078;1773429,468;1777743;0;1,12821E-06
AR;2019/2023;Neoplasms;Female;15;72,33874813;69,0951541;1773429,468;1777743;4,07903E-05;3,88668E-05
AR;2019/2023;Circulatory;Female;15;31,16310382;52,13292487;1773429,468;1777743;1,75722E-05;2,93253E-05
AR;2019/2023;Respiratory;Female;15;52,27401901;55,12804331;1773429,468;1777743;2,94762E-05;3,10101E-05
AR;2019/2023;Pregnancy;Female;15;28;24;1773429,468;1777743;1,57886E-05;1,35003E-05
AR;2019/2023;External_causes;Female;15;313,9016115;266,8264361;1773429,468;1777743;0,000177003;0,000150093
AR;2019/2023;Undefined ;Female;15;27,09419152;18,03243243;1773429,468;1777743;1,52779E-05;1,01434E-05
AR;2019/2023;All_other_causes;Female;15;116,4000153;118,1297059;1773429,468;1777743;6,56355E-05;6,64493E-05
AR;2019/2023;All_causes;Female;15;666,3098109;643,4640106;1773429,468;1777743;0,000375718;0,000361956
AR;2019/2023;Infec_parasit;Female;20;48,26519337;60,17970747;1758932,708;1769587;2,744E-05;3,40078E-05
AR;2019/2023;Covid;Female;20;0;5,014177694;1758932,708;1769587;0;2,83353E-06
AR;2019/2023;Neoplasms;Female;20;109,512827;95,13100927;1758932,708;1769587;6,2261E-05;5,37589E-05
AR;2019/2023;Circulatory;Female;20;59,3104234;69,17638108;1758932,708;1769587;3,37196E-05;3,90918E-05
AR;2019/2023;Respiratory;Female;20;70,36887174;82,19090093;1758932,708;1769587;4,00066E-05;4,64464E-05
AR;2019/2023;Pregnancy;Female;20;43;32;1758932,708;1769587;2,44466E-05;1,80833E-05
AR;2019/2023;External_causes;Female;20;309,8642918;301,1904468;1758932,708;1769587;0,000176166;0,000170204
AR;2019/2023;Undefined ;Female;20;36,1255887;38,06846847;1758932,708;1769587;2,05384E-05;2,15126E-05
AR;2019/2023;All_other_causes;Female;20;136,5914722;132,9051461;1758932,708;1769587;7,76559E-05;7,51052E-05
AR;2019/2023;All_causes;Female;20;813,0386682;815,8562378;1758932,708;1769587;0,000462234;0,000461043
AR;2019/2023;Infec_parasit;Female;25;64,35359116;83,24816567;1743326,386;1758209;3,69143E-05;4,73483E-05
AR;2019/2023;Covid;Female;25;0;4,011342155;1743326,386;1758209;0;2,28149E-06
AR;2019/2023;Neoplasms;Female;25;192,9033284;225,3102851;1743326,386;1758209;0,000110652;0,000128148
AR;2019/2023;Circulatory;Female;25;91,47878863;111,2837435;1743326,386;1758209;5,24737E-05;6,32938E-05
AR;2019/2023;Respiratory;Female;25;101,5322292;100,232806;1743326,386;1758209;5,82405E-05;5,70085E-05
AR;2019/2023;Pregnancy;Female;25;47;49;1743326,386;1758209;2,696E-05;2,78693E-05
AR;2019/2023;External_causes;Female;25;295,7336726;322,4152769;1743326,386;1758209;0,000169638;0,000183377
AR;2019/2023;Undefined ;Female;25;39,13605442;40,07207207;1743326,386;1758209;2,24491E-05;2,27914E-05
AR;2019/2023;All_other_causes;Female;25;172,8545089;161,923336;1743326,386;1758209;9,91521E-05;9,20956E-05
AR;2019/2023;All_causes;Female;25;1004,992173;1097,497027;1743326,386;1758209;0,00057648;0,000624213
AR;2019/2023;Infec_parasit;Female;30;81,44751381;92,274864;1711053,699;1739620;4,76008E-05;5,30431E-05
AR;2019/2023;Covid;Female;30;0;3,008506616;1711053,699;1739620;0;1,7294E-06
AR;2019/2023;Neoplasms;Female;30;405,9007534;406,5598922;1711053,699;1739620;0,000237223;0,000233706
AR;2019/2023;Circulatory;Female;30;121,636631;154,3936621;1711053,699;1739620;7,10887E-05;8,87514E-05
AR;2019/2023;Respiratory;Female;30;108,5691164;121,2816953;1711053,699;1739620;6,34516E-05;6,97173E-05
AR;2019/2023;Pregnancy;Female;30;51;48;1711053,699;1739620;2,98062E-05;2,75922E-05
AR;2019/2023;External_causes;Female;30;255,360475;302,201153;1711053,699;1739620;0,000149242;0,000173717
AR;2019/2023;Undefined ;Female;30;61,21280307;50,09009009;1711053,699;1739620;3,57749E-05;2,87937E-05
AR;2019/2023;All_other_causes;Female;30;175,1328926;187,2960283;1711053,699;1739620;0,000102354;0,000107665
AR;2019/2023;All_causes;Female;30;1260,260185;1365,105892;1711053,699;1739620;0,00073654;0,000784715
AR;2019/2023;Infec_parasit;Female;35;105,5801105;122,365086;1587797,969;1632913;6,64947E-05;7,49367E-05
AR;2019/2023;Covid;Female;35;0;8,02268431;1587797,969;1632913;0;4,91311E-06
AR;2019/2023;Neoplasms;Female;35;708,3169088;672,9267182;1587797,969;1632913;0,0004461;0,000412102
AR;2019/2023;Circulatory;Female;35;196,0259756;222,567487;1587797,969;1632913;0,000123458;0,000136301
AR;2019/2023;Respiratory;Female;35;135,7113955;148,3445529;1587797,969;1632913;8,54715E-05;9,08466E-05
AR;2019/2023;Pregnancy;Female;35;47;32;1587797,969;1632913;2,96007E-05;1,95969E-05
AR;2019/2023;External_causes;Female;35;214,9872774;223,3660696;1587797,969;1632913;0,0001354;0,00013679
AR;2019/2023;Undefined ;Female;35;78,27210884;91,16396396;1587797,969;1632913;4,9296E-05;5,5829E-05
AR;2019/2023;All_other_causes;Female;35;229,6278632;243,2569251;1587797,969;1632913;0,00014462;0,000148971
AR;2019/2023;All_causes;Female;35;1715,52164;1764,013487;1587797,969;1632913;0,001080441;0,001080286
AR;2019/2023;Infec_parasit;Female;40;134,7403315;189,5656734;1576463,34;1617110;8,547E-05;0,000117225
AR;2019/2023;Covid;Female;40;0;13,036862;1576463,34;1617110;0;8,06183E-06
AR;2019/2023;Neoplasms;Female;40;1033,841275;1095,508675;1576463,34;1617110;0,000655798;0,000677448
AR;2019/2023;Circulatory;Female;40;365,9151545;397,012274;1576463,34;1617110;0,000232111;0,000245507
AR;2019/2023;Respiratory;Female;40;205,0749976;227,5284697;1576463,34;1617110;0,000130085;0,000140701
AR;2019/2023;Pregnancy;Female;40;13;10;1576463,34;1617110;8,24631E-06;6,18387E-06
AR;2019/2023;External_causes;Female;40;222,0525869;237,5159564;1576463,34;1617110;0,000140855;0,000146877
AR;2019/2023;Undefined ;Female;40;98,34188034;128,2306306;1576463,34;1617110;6,23813E-05;7,92962E-05
AR;2019/2023;All_other_causes;Female;40;363,1348017;363,6581756;1576463,34;1617110;0,000230348;0,000224882
AR;2019/2023;All_causes;Female;40;2436,101028;2662,056717;1576463,34;1617110;0,001545295;0,001646182
AR;2019/2023;Infec_parasit;Female;45;173,9558011;229,6849874;1425446,288;1517212;0,000122036;0,000151386
AR;2019/2023;Covid;Female;45;0;13,036862;1425446,288;1517212;0;8,59264E-06
AR;2019/2023;Neoplasms;Female;45;1300,088057;1466,018922;1425446,288;1517212;0,000912057;0,000966258
AR;2019/2023;Circulatory;Female;45;516,7043666;578,4749549;1425446,288;1517212;0,000362486;0,000381275
AR;2019/2023;Respiratory;Female;45;264,3859038;321,7473073;1425446,288;1517212;0,000185476;0,000212065
AR;2019/2023;Pregnancy;Female;45;1;3;1425446,288;1517212;7,01535E-07;1,97731E-06
AR;2019/2023;External_causes;Female;45;196,8193384;226,3981882;1425446,288;1517212;0,000138076;0,00014922
AR;2019/2023;Undefined ;Female;45;149,5197977;169,3045045;1425446,288;1517212;0,000104893;0,000111589
AR;2019/2023;All_other_causes;Female;45;463,7578564;555,4410618;1425446,288;1517212;0,000325342;0,000366093
AR;2019/2023;All_causes;Female;45;3066,231121;3563,106788;1425446,288;1517212;0,002151067;0,002348457
AR;2019/2023;Infec_parasit;Female;50;197,0828729;298,8918351;1215984,229;1269265;0,000162077;0,000235484
AR;2019/2023;Covid;Female;50;0;20,05671078;1215984,229;1269265;0;1,58018E-05
AR;2019/2023;Neoplasms;Female;50;1761,247576;1796,474007;1215984,229;1269265;0,001448413;0,001415366
AR;2019/2023;Circulatory;Female;50;770,0302428;791,0168793;1215984,229;1269265;0,000633257;0,000623209
AR;2019/2023;Respiratory;Female;50;363,9075939;437,0150342;1215984,229;1269265;0,00029927;0,000344306
AR;2019/2023;Pregnancy;Female;50;0;0;1215984,229;1269265;0;0
AR;2019/2023;External_causes;Female;50;214,9872774;221,3446572;1215984,229;1269265;0,000176801;0,000174388
AR;2019/2023;Undefined ;Female;50;198,6907378;209,3765766;1215984,229;1269265;0,000163399;0,000164959
AR;2019/2023;All_other_causes;Female;50;629,5964923;665,9264295;1215984,229;1269265;0,000517767;0,000524655
AR;2019/2023;All_causes;Female;50;4135,542793;4440,102129;1215984,229;1269265;0,003400984;0,003498168
AR;2019/2023;Infec_parasit;Female;55;264,4530387;363,0840632;1104488,988;1129552;0,000239435;0,000321441
AR;2019/2023;Covid;Female;55;0;29,08223062;1104488,988;1129552;0;2,57467E-05
AR;2019/2023;Neoplasms;Female;55;2567,020854;2345,229723;1104488,988;1129552;0,002324171;0,002076248
AR;2019/2023;Circulatory;Female;55;1196,261082;1155,947353;1104488,988;1129552;0,00108309;0,001023368
AR;2019/2023;Respiratory;Female;55;703,6887174;673,5644564;1104488,988;1129552;0,000637117;0,000596311
AR;2019/2023;Pregnancy;Female;55;0;0;1104488,988;1129552;0;0
AR;2019/2023;External_causes;Female;55;183,6980492;174,8521721;1104488,988;1129552;0,000166319;0,000154798
AR;2019/2023;Undefined ;Female;55;289,0047096;288,5189189;1104488,988;1129552;0,000261664;0,000255428
AR;2019/2023;All_other_causes;Female;55;1056,974789;1023,49464;1104488,988;1129552;0,000956981;0,000906107
AR;2019/2023;All_causes;Female;55;6261,10124;6053,773558;1104488,988;1129552;0,005668777;0,005359447
AR;2019/2023;Infec_parasit;Female;60;374,0552486;536,6031895;1012569,966;1043153;0,000369412;0,000514405
AR;2019/2023;Covid;Female;60;0;50,14177694;1012569,966;1043153;0;4,80675E-05
AR;2019/2023;Neoplasms;Female;60;3195,966081;3156,34675;1012569,966;1043153;0,003156292;0,003025775
AR;2019/2023;Circulatory;Female;60;1945,180835;1993,08182;1012569,966;1043153;0,001921034;0,001910632
AR;2019/2023;Respiratory;Female;60;1220,39729;1260,9287;1012569,966;1043153;0,001205247;0,001208767
AR;2019/2023;Pregnancy;Female;60;0;0;1012569,966;1043153;0;0
AR;2019/2023;External_causes;Female;60;213,9779474;208,2054766;1012569,966;1043153;0,000211322;0,000199592
AR;2019/2023;Undefined ;Female;60;494,7198674;507,9135135;1012569,966;1043153;0,000488578;0,000486902
AR;2019/2023;All_other_causes;Female;60;1488,073167;1421,562252;1012569,966;1043153;0,0014696;0,001362755
AR;2019/2023;All_causes;Female;60;8932,370436;9134,783478;1012569,966;1043153;0,008821485;0,008756897
AR;2019/2023;Infec_parasit;Female;65;528,9060773;769,2969781;900630,5447;936641;0,000587262;0,000821336
AR;2019/2023;Covid;Female;65;0;62,1758034;900630,5447;936641;0;6,63817E-05
AR;2019/2023;Neoplasms;Female;65;3833,953651;3888,354831;900630,5447;936641;0,004256966;0,004151382
AR;2019/2023;Circulatory;Female;65;2924,305452;2955,535818;900630,5447;936641;0,003246953;0,003155463
AR;2019/2023;Respiratory;Female;65;1882,869954;2163,023954;900630,5447;936641;0,002090613;0,002309342
AR;2019/2023;Pregnancy;Female;65;0;0;900630,5447;936641;0;0
AR;2019/2023;External_causes;Female;65;201,8659881;244,5908997;900630,5447;936641;0,000224139;0,000261136
AR;2019/2023;Undefined ;Female;65;754,6234083;811,4594595;900630,5447;936641;0,000837883;0,000866351
AR;2019/2023;All_other_causes;Female;65;2054,985602;2141,221013;900630,5447;936641;0,002281719;0,002286064
AR;2019/2023;All_causes;Female;65;12181,51013;13035,65876;900630,5447;936641;0,013525535;0,013917455
AR;2019/2023;Infec_parasit;Female;70;750,121547;1054,152209;770025,4488;805269;0,000974152;0,001309068
AR;2019/2023;Covid;Female;70;0;117,331758;770025,4488;805269;0;0,000145705
AR;2019/2023;Neoplasms;Female;70;4144,407445;4191,772682;770025,4488;805269;0,005382169;0,005205432
AR;2019/2023;Circulatory;Female;70;4406,060776;4487,441764;770025,4488;805269;0,005721968;0,0055726
AR;2019/2023;Respiratory;Female;70;2697,138327;3287,636037;770025,4488;805269;0,003502661;0,004082656
AR;2019/2023;Pregnancy;Female;70;0;0;770025,4488;805269;0;0
AR;2019/2023;External_causes;Female;70;249,3044953;243,5801935;770025,4488;805269;0,000323761;0,000302483
AR;2019/2023;Undefined ;Female;70;1016,533926;1136,043243;770025,4488;805269;0,00132013;0,001410762
AR;2019/2023;All_other_causes;Female;70;2689,679243;2874,613727;770025,4488;805269;0,003492974;0,003569756
AR;2019/2023;All_causes;Female;70;15953,24576;17392,57161;770025,4488;805269;0,020717816;0,021598462
AR;2019/2023;Infec_parasit;Female;75;893,9116022;1393,16218;601502,3514;634406;0,001486132;0,00219601
AR;2019/2023;Covid;Female;75;0;129,3657845;601502,3514;634406;0;0,000203916
AR;2019/2023;Neoplasms;Female;75;3963,560575;4087,629261;601502,3514;634406;0,006589435;0,006443239
AR;2019/2023;Circulatory;Female;75;5928,026556;6326,129922;601502,3514;634406;0,009855367;0,009971737
AR;2019/2023;Respiratory;Female;75;3553,628023;4629,75331;601502,3514;634406;0,00590792;0,007297777
AR;2019/2023;Pregnancy;Female;75;0;0;601502,3514;634406;0;0
AR;2019/2023;External_causes;Female;75;322,985581;327,4688079;601502,3514;634406;0,000536965;0,000516182
AR;2019/2023;Undefined ;Female;75;1293,496773;1583,848649;601502,3514;634406;0,002150443;0,002496585
AR;2019/2023;All_other_causes;Female;75;3484,95949;3697,093442;601502,3514;634406;0,005793759;0,005827646
AR;2019/2023;All_causes;Female;75;19440,5686;22174,45136;601502,3514;634406;0,032320021;0,034953092
AR;2019/2023;Infec_parasit;Female;80;1084,961326;1469,395505;429155,6693;444179;0,00252813;0,003308116
AR;2019/2023;Covid;Female;80;0;174,4933837;429155,6693;444179;0;0,000392845
AR;2019/2023;Neoplasms;Female;80;3517,471628;3540,876303;429155,6693;444179;0,00819626;0,007971733
AR;2019/2023;Circulatory;Female;80;7931,512553;8217,953562;429155,6693;444179;0,018481668;0,018501446
AR;2019/2023;Respiratory;Female;80;5270,628493;5991,917143;429155,6693;444179;0,012281391;0,01348987
AR;2019/2023;Pregnancy;Female;80;0;0;429155,6693;444179;0;0
AR;2019/2023;External_causes;Female;80;355,2841391;399,2289479;429155,6693;444179;0,000827868;0,000898802
AR;2019/2023;Undefined ;Female;80;1772,160823;2097,772973;429155,6693;444179;0,004129413;0,00472281
AR;2019/2023;All_other_causes;Female;80;4427,986326;4492,391178;429155,6693;444179;0,010317902;0,010113921
AR;2019/2023;All_causes;Female;80;24360,00529;26384,029;429155,6693;444179;0,056762632;0,059399542
AR;2019/2023;Infec_parasit;Female;85;2419,292818;2880,628759;452336,7712;478549;0,005348433;0,006019506
AR;2019/2023;Covid;Female;85;0;422,1937618;452336,7712;478549;0;0,000882237
AR;2019/2023;Neoplasms;Female;85;4631,68929;4019,535486;452336,7712;478549;0,010239471;0,008399423
AR;2019/2023;Circulatory;Female;85;21968,98293;21832,6674;452336,7712;478549;0,048567758;0,045622637
AR;2019/2023;Respiratory;Female;85;15106,18622;16023,21637;452336,7712;478549;0,033395884;0,033482917
AR;2019/2023;Pregnancy;Female;85;0;0;452336,7712;478549;0;0
AR;2019/2023;External_causes;Female;85;878,1170483;924,7961705;452336,7712;478549;0,00194129;0,0019325
AR;2019/2023;Undefined ;Female;85;4990,348683;5501,895495;452336,7712;478549;0,011032375;0,011497037
AR;2019/2023;All_other_causes;Female;85;10432,54741;9680,503303;452336,7712;478549;0,023063673;0,020228865
AR;2019/2023;All_causes;Female;85;60427,1644;61285,43675;452336,7712;478549;0,133588884;0,128065123
AR;2019/2020;Infec_parasit;Male;0;95,44892286;53,55699026;266489,442;262640,2991;0,000358171;0,000203918
AR;2019/2020;Covid;Male;0;0;13,13542574;266489,442;262640,2991;0;5,0013E-05
AR;2019/2020;Neoplasms;Male;0;15,07543397;5,024919614;266489,442;262640,2991;5,65705E-05;1,91323E-05
